"gene_name","ens_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Paip2b","ENSMUSG00000045896",5608.60757800798,-0.776994995955928,0.185377752059697,7.37921321064408e-06,3.00384868798805e-05
"Gm6983","ENSMUSG00000111671",33.849615200193,1.29724343776818,0.334392571417254,7.40409495960017e-06,3.01350493959843e-05
"Zfp804b","ENSMUSG00000092094",15.3279635922583,2.26521864119349,0.625046758884766,7.43280601000312e-06,3.02471646640224e-05
"Plppr2","ENSMUSG00000040563",1899.68953063989,0.433389418446318,0.0984434189351326,7.46307561751485e-06,3.03655862231675e-05
"Hip1r","ENSMUSG00000000915",11530.7957866287,-0.759000416075138,0.180614862817198,7.4889263841857e-06,3.04659942236352e-05
"Gm12902","ENSMUSG00000082515",14.4085198989475,-2.42549358582833,0.679122984530328,7.49052736752719e-06,3.04677347317226e-05
"Snap91","ENSMUSG00000033419",515.332031497506,0.697044618988729,0.16406244023771,7.53040064142711e-06,3.062512293431e-05
"Gm12406","ENSMUSG00000084761",8.26960855819993,2.79722570455592,0.809644896413646,7.53495668283459e-06,3.06388539235787e-05
"Adamtsl3","ENSMUSG00000070469",20.5680553245212,2.12628839610874,0.580505985550269,7.55374861082912e-06,3.07104579166943e-05
"Nt5dc2","ENSMUSG00000071547",1694.95095678101,0.768068710761393,0.183183825903418,7.56393697481848e-06,3.07470663911427e-05
"Alpk2","ENSMUSG00000032845",37.1117873975129,-1.91541155681321,0.514395069377914,7.57921656615194e-06,3.08043557808345e-05
"Gm8730","ENSMUSG00000063696",260.285983136531,-0.628408764581219,0.146308299182079,7.59817842605749e-06,3.08765908157001e-05
"Krt90","ENSMUSG00000048699",151.410078958793,-0.997261649130015,0.248280578674934,7.60333215991767e-06,3.0892700176036e-05
"Mrpl15","ENSMUSG00000033845",1639.92836501849,-0.440610442856061,0.100244180392963,7.60676718881802e-06,3.09018224090087e-05
"Cdc20","ENSMUSG00000006398",243.895843811259,1.3508169717598,0.35030807093549,7.64134213840229e-06,3.1037425191812e-05
"Adamts8","ENSMUSG00000031994",96.8800855788431,-0.979239912508258,0.243144527662105,7.65388133513375e-06,3.10834952548489e-05
"Trpa1","ENSMUSG00000032769",23.3894622010397,1.50279422987755,0.393563290507814,7.66700760586648e-06,3.11319347298246e-05
"Pcnp","ENSMUSG00000071533",4015.86869275834,-0.435223650800668,0.0990214592366993,7.68754529344356e-06,3.12104484627204e-05
"Dnajc7","ENSMUSG00000014195",7851.10252575814,-0.362493546452543,0.0820471741006938,7.7945598888803e-06,3.16399679390607e-05
"Zer1","ENSMUSG00000039686",3068.75916299546,0.571889733653304,0.13223459701039,7.79723818907507e-06,3.16458935784449e-05
"Spata7","ENSMUSG00000021007",458.23093404237,0.450646271223993,0.102757546179623,7.80811430765424e-06,3.16850838568888e-05
"Pex16","ENSMUSG00000027222",1266.62926281331,-0.614506224665513,0.142978034411156,7.81685188154043e-06,3.17155850984981e-05
"Timm44","ENSMUSG00000002949",2156.22029779056,-0.520627348381584,0.119616232959875,7.819913845508e-06,3.17230525588392e-05
"Slc46a1","ENSMUSG00000020829",338.159681868137,0.79087438157517,0.189810987392425,7.83684272936359e-06,3.17867628493365e-05
"Gm11915","ENSMUSG00000086774",21.7860806550787,1.62702632715455,0.429821312846238,7.84988541591973e-06,3.18346930257419e-05
"Efcab10","ENSMUSG00000020562",46.3716914168544,1.17435279814195,0.300269922204272,7.85469103349731e-06,3.18492085606493e-05
"Habp4","ENSMUSG00000021476",2400.13346421561,0.435465716903639,0.0991886759086701,7.86149615758034e-06,3.18718258989259e-05
"Glipr1","ENSMUSG00000056888",401.519062632479,-1.25216290686643,0.322731148282058,7.86620323003601e-06,3.1885931650892e-05
"Gm20632","ENSMUSG00000093577",200.726910944632,0.690008267063326,0.162601791029153,7.88384715106797e-06,3.19524647878256e-05
"Pglyrp4","ENSMUSG00000042250",36.4774985431247,-2.07237171590486,0.565290754835752,7.92806055050421e-06,3.21266438691129e-05
"Avl9","ENSMUSG00000029787",4995.49841340258,-0.504002964680344,0.115656036294687,7.93076625191304e-06,3.2132594435013e-05
"Eif2a","ENSMUSG00000027810",3750.07033673342,-0.430986751410075,0.0981965120623889,7.97182565509299e-06,3.22939142237436e-05
"Unc119","ENSMUSG00000002058",499.21673416541,0.448189251054671,0.102289304318861,7.98815754593597e-06,3.23550280139587e-05
"Dzip1","ENSMUSG00000042156",291.506944738622,0.738138278944132,0.175581882850817,7.99069139072888e-06,3.23602442084235e-05
"1810014B01Rik","ENSMUSG00000097412",200.176621594701,0.712307067479035,0.16864238144298,7.99233762080544e-06,3.23618647255906e-05
"Lipo3","ENSMUSG00000024766",1083.20739867908,-0.705452157446594,0.166842776802489,8.01747185369182e-06,3.24585754500749e-05
"Cpa1","ENSMUSG00000054446",16358.0614852902,1.86324675475054,0.50080939637506,8.08817931379311e-06,3.27362014413532e-05
"Tmtc3","ENSMUSG00000036676",2726.01175161084,0.726841349776908,0.172648604362438,8.08856819718777e-06,3.27362014413532e-05
"Rbm14","ENSMUSG00000006456",2114.52670572033,-0.429817205602145,0.0979995599061666,8.10365241609309e-06,3.27921403705755e-05
"Copz1","ENSMUSG00000060992",7688.91617879998,-0.3618592857666,0.0820678015804775,8.12658293824664e-06,3.28798076786421e-05
"Lamc2","ENSMUSG00000026479",7174.62428490564,-0.720402139719355,0.170971028614832,8.13522607159515e-06,3.29096505148595e-05
"Xxylt1","ENSMUSG00000047434",839.198263205703,0.81406133436255,0.196719346738783,8.18143225781777e-06,3.30914152262553e-05
"Aph1b","ENSMUSG00000032375",623.450004828078,0.519946725039259,0.119727824469491,8.18694598248342e-06,3.31085602788971e-05
"Mrgpre","ENSMUSG00000048965",1061.61112130519,0.672134360053987,0.15823196086895,8.19826583108333e-06,3.31445524352728e-05
"Cnbp","ENSMUSG00000030057",14670.4545707361,-0.359278001691348,0.0815027788046426,8.19839839991501e-06,3.31445524352728e-05
"Afp","ENSMUSG00000054932",9.9899729121666,-3.17679507978033,0.960042338091581,8.31576354061094e-06,3.3613804655752e-05
"Fv1","ENSMUSG00000070583",105.753391880165,0.888579544938135,0.218053073747513,8.3195364097266e-06,3.36238219883301e-05
"Tbcc","ENSMUSG00000036430",992.746212735184,-0.406739916671931,0.092682898210549,8.33630805745859e-06,3.36863632426104e-05
"mt-Tw","ENSMUSG00000064346",42.1718890251007,1.7506559993779,0.4679738801532,8.34633615052924e-06,3.37216391047596e-05
"Cdca3","ENSMUSG00000023505",179.977908514704,1.31514669931272,0.342051258126126,8.35051487326706e-06,3.37332745020406e-05
"Rasgef1b","ENSMUSG00000089809",1152.39910032546,-0.805889367729433,0.194684224078513,8.37225310837481e-06,3.38158297787873e-05
"Efemp2","ENSMUSG00000024909",3572.19418694402,-0.756876287107083,0.181138646208276,8.37992392021542e-06,3.38415493907502e-05
"AA986860","ENSMUSG00000042510",302.420485010392,-0.931208064928273,0.230480657464457,8.40069960981205e-06,3.39199844626002e-05
"5830432E09Rik","ENSMUSG00000097471",61.0193043745931,-1.34357842696347,0.350341361014694,8.40195833999102e-06,3.39199844626002e-05
"Gm17705","ENSMUSG00000090936",46.690031413151,1.44373262197856,0.379017505891962,8.40427857640914e-06,3.39240781641159e-05
"Nod1","ENSMUSG00000038058",2702.70862781482,-0.585660152383008,0.136269262915499,8.48448107638504e-06,3.42424954211027e-05
"Nrsn1","ENSMUSG00000048978",320.312861516116,0.668594498802449,0.157598306458948,8.49215202406309e-06,3.42681293065479e-05
"Fkbp15","ENSMUSG00000066151",3745.47388272791,-0.305761815075513,0.0692531280370481,8.51100998132729e-06,3.43388908225961e-05
"Rfc5","ENSMUSG00000029363",729.314590918726,0.57530467257141,0.133697281343072,8.52359444436598e-06,3.43843229752453e-05
"Gm42715","ENSMUSG00000107023",57.0616158628849,1.39250121649181,0.364700224297958,8.5277425300621e-06,3.4395713813984e-05
"Adamts6","ENSMUSG00000046169",848.395651050371,0.775389200299925,0.186409778841008,8.53260568689567e-06,3.44099848283179e-05
"Wdhd1","ENSMUSG00000037572",435.73277314896,0.671215417617141,0.158349432383255,8.55601801467474e-06,3.44990442259149e-05
"Gp2","ENSMUSG00000030954",3652.66874942655,1.86417326051532,0.503184908884456,8.57275877898611e-06,3.45611794860367e-05
"Zfp35","ENSMUSG00000063281",1051.06900725128,-0.445881195404599,0.102105147069435,8.58148448705099e-06,3.45909876785971e-05
"Arhgef39","ENSMUSG00000051517",28.7297554032864,1.84155550090589,0.496337409036677,8.58867915245454e-06,3.46146161186215e-05
"Atg16l1","ENSMUSG00000026289",2842.26441969297,-0.555989334352247,0.128959237785734,8.63695690505714e-06,3.48037870878571e-05
"Hnrnph2","ENSMUSG00000045427",4875.37652906851,0.384578158984074,0.0876316802570682,8.63861478721471e-06,3.48050674276688e-05
"Gm15860","ENSMUSG00000087336",89.4273619576846,1.04744342178821,0.264892766153487,8.65752187752937e-06,3.487583382679e-05
"Gatad2a","ENSMUSG00000036180",7816.67014488554,-0.412025351113116,0.0941104557913322,8.66570712830879e-06,3.4903393273776e-05
"B4galnt3","ENSMUSG00000041372",102.824800309169,1.48185649653632,0.390734972973253,8.67078920879967e-06,3.49161698901013e-05
"Gm47585","ENSMUSG00000114104",39.9426110396136,-1.15742413061793,0.297147249008795,8.67156812564603e-06,3.49161698901013e-05
"Gale","ENSMUSG00000028671",1570.4029082054,0.472755208131782,0.108612045935197,8.68075303498623e-06,3.49477347809064e-05
"Cdc5l","ENSMUSG00000023932",3772.97272694479,0.341129373898559,0.0775203615817927,8.70898750445003e-06,3.50559693859379e-05
"Il16","ENSMUSG00000001741",50.3859384180182,1.28386563158088,0.334006988845752,8.73635933336934e-06,3.51606986280699e-05
"Clec14a","ENSMUSG00000045930",231.181888153785,1.4943505426391,0.39454469549107,8.74370592540939e-06,3.51848135402553e-05
"Rbms1","ENSMUSG00000026970",4747.60659376006,-0.76395635729135,0.183521645959793,8.75755186215965e-06,3.52350703969246e-05
"Myo6","ENSMUSG00000033577",7614.76542652635,0.387761887627962,0.0884480379555292,8.77527350936214e-06,3.53009027744182e-05
"Snhg8","ENSMUSG00000104960",1236.36683633391,-0.52368672014801,0.121081261856367,8.79100919745939e-06,3.53587269424219e-05
"Mir146","ENSMUSG00000065601",9.42513568718114,-2.89829083577966,0.858145503729967,8.80835506150051e-06,3.54230085633679e-05
"Prickle1","ENSMUSG00000036158",1262.55717138866,0.405724059001853,0.0927092918167507,8.83107968227431e-06,3.55086823282903e-05
"Clvs1","ENSMUSG00000041216",98.1558470851701,-0.992282678921054,0.249003290746169,8.83239335569501e-06,3.55086823282903e-05
"Tunar","ENSMUSG00000097929",7.72106677838907,-3.21937967547017,0.983080633925068,8.89294010987006e-06,3.57465636269053e-05
"Zfp467","ENSMUSG00000068551",786.53636283032,0.529981849544746,0.122711784998195,8.9047706075503e-06,3.57885789923691e-05
"Bin1","ENSMUSG00000024381",2816.02941265606,-0.436953701589991,0.100163543771897,8.90663584062632e-06,3.5790536812147e-05
"4930426D05Rik","ENSMUSG00000043168",35.5556608624025,1.50733707439864,0.39881425265167,8.92087613292952e-06,3.58422144257909e-05
"Krt1","ENSMUSG00000046834",69.6158501644408,1.15611355212828,0.297374947945243,8.96776714638596e-06,3.60250395295885e-05
"Gm15344","ENSMUSG00000084899",71.1914081809342,-1.31703386984729,0.34426808244225,9.01908886946282e-06,3.62256042420073e-05
"Sytl5","ENSMUSG00000054453",1149.89540723225,0.662912798090321,0.15663158567991,9.04238973455471e-06,3.63135772067605e-05
"Nptxr","ENSMUSG00000022421",4696.7210428198,0.718668903410935,0.171514317713401,9.07361383103985e-06,3.64333371685121e-05
"Nudt16l1","ENSMUSG00000022516",1372.52757267447,0.36513553754058,0.0832856974847897,9.07938486979893e-06,3.64508740846418e-05
"Gtpbp6","ENSMUSG00000033434",1572.39765907603,-0.617274586301783,0.144831925904414,9.10569307879261e-06,3.65508431142694e-05
"Zfp422","ENSMUSG00000059878",1541.41347525601,0.422242825797433,0.0967753847675259,9.11671500089586e-06,3.6589430580786e-05
"Cdh2","ENSMUSG00000024304",6146.42789512205,0.593426058924711,0.138768798915912,9.14244030195422e-06,3.66870082018005e-05
"Kit","ENSMUSG00000005672",728.031943786812,0.604519544116606,0.141610059756976,9.16123467077898e-06,3.67554451321004e-05
"Lin28a","ENSMUSG00000050966",86.1638899945631,1.16580222302303,0.300606907637183,9.16232535463471e-06,3.67554451321004e-05
"Set","ENSMUSG00000054766",12978.4502646519,-0.313003290801714,0.0711849630256599,9.17193134886743e-06,3.67882979245461e-05
"Ighv8-12","ENSMUSG00000076731",10.5145439902335,8.47769092769273,6.46353426594068,9.19934598963379e-06,3.68925594034557e-05
"Gm49335","ENSMUSG00000112035",47.8608975576012,1.02318152228246,0.258756452248602,9.23193215407564e-06,3.7017525084684e-05
"Mir5107","ENSMUSG00000093327",6.65714908003249,-4.35473212070656,1.48771569286611,9.25281164090837e-06,3.70955188524284e-05
"Zfand6","ENSMUSG00000030629",4077.61122659218,-0.532731148284671,0.123665236464726,9.29866533996385e-06,3.7273597398395e-05
"Nupl2","ENSMUSG00000048439",388.546089783471,0.498044200063738,0.115151471157939,9.32087600922503e-06,3.7356862783269e-05
"4930512B01Rik","ENSMUSG00000020992",18.4188143882315,1.78658954484835,0.482494123790052,9.32374642902605e-06,3.73626012202184e-05
"Gnai2","ENSMUSG00000032562",40784.0664008262,-0.488428947192176,0.112814659039797,9.33254639354007e-06,3.73920954005907e-05
"Efnb2","ENSMUSG00000001300",2111.51862092696,1.13748927469036,0.292647012949167,9.3409058112267e-06,3.74198156445116e-05
"Eif4a2","ENSMUSG00000022884",18515.1912346691,-0.670324268080144,0.158868147399603,9.35209772925015e-06,3.74588726289876e-05
"Apoe","ENSMUSG00000002985",14844.8433916731,-0.600441390644993,0.140745257075604,9.38230556910464e-06,3.75740721565484e-05
"Gm5835","ENSMUSG00000101795",199.460381627848,-0.642466581232277,0.151590247657553,9.38834326441492e-06,3.75924549676411e-05
"4933425M03Rik","ENSMUSG00000106508",18.2607908923989,1.8170273681697,0.492018217585243,9.39118540494168e-06,3.75980385620072e-05
"Dpp6","ENSMUSG00000061576",633.941541093972,0.636922022491096,0.150182086671715,9.42946177828909e-06,3.77454611350102e-05
"Odf2","ENSMUSG00000026790",4212.96142197411,0.301616502734272,0.0686451707097128,9.43363910329108e-06,3.77563632534401e-05
"Zfp709","ENSMUSG00000056019",460.918479724313,0.71886757855563,0.171939179839757,9.44111422103065e-06,3.77804587726328e-05
"Rps27l","ENSMUSG00000036781",2627.59264645629,-0.486772766054859,0.112489572365174,9.46003802216401e-06,3.78503539475615e-05
"Lmtk3","ENSMUSG00000062044",3106.08556429409,0.959634506964091,0.240473815039399,9.50590917945211e-06,3.80280294669672e-05
"Cecr2","ENSMUSG00000071226",79.7381270199323,0.989748722229244,0.24935258333304,9.51427805197232e-06,3.80556468947748e-05
"Cul1","ENSMUSG00000029686",6439.04866445396,-0.314342400061802,0.0716273158940071,9.52021963596387e-06,3.80735485318167e-05
"Ccdc17","ENSMUSG00000034035",267.397062754354,0.938892763881292,0.234434922733878,9.5388520573112e-06,3.81421904203894e-05
"Snx2","ENSMUSG00000034484",5007.90124984596,-0.391753072945533,0.089768756919867,9.55727311854855e-06,3.82099661579163e-05
"Pcdha9","ENSMUSG00000103770",70.3871278637662,1.05595840269786,0.269003413118637,9.56930919493665e-06,3.82521977992458e-05
"Aldh5a1","ENSMUSG00000035936",3235.36392636022,-0.95544453561156,0.239339608651443,9.571562701134e-06,3.8255317776416e-05
"Lin54","ENSMUSG00000035310",1036.23951366335,-0.417903808739467,0.0959812056550427,9.57584491476327e-06,3.82665438192517e-05
"Ube2h","ENSMUSG00000039159",5056.12779738178,-0.30942897145902,0.0705124935611481,9.58968530000892e-06,3.83159564502356e-05
"Mid1ip1","ENSMUSG00000008035",5402.16300958204,0.385262826339844,0.0882646720963393,9.61928106137882e-06,3.84282954076402e-05
"Gnb4","ENSMUSG00000027669",1606.3017066203,-0.989873423348772,0.249554308036193,9.62090450738164e-06,3.8428869726424e-05
"Gm13031","ENSMUSG00000087698",19.0793562247605,1.74325341002213,0.470524694788406,9.64143941423047e-06,3.85049704793141e-05
"Nfia","ENSMUSG00000028565",883.113874180809,1.01856168207822,0.258078256299223,9.65155263339639e-06,3.85394331860298e-05
"Gm15418","ENSMUSG00000085573",43.4112348618669,1.1655140501182,0.301622739030617,9.72061983149551e-06,3.88092571320169e-05
"Ccdc15","ENSMUSG00000034303",125.345286032071,0.71666649436516,0.171621418887467,9.72573144069757e-06,3.88236967793355e-05
"Ssr3","ENSMUSG00000027828",25869.8722024117,-0.445913364475625,0.102772563438908,9.74982024283241e-06,3.8913874523836e-05
"BC005624","ENSMUSG00000026851",3172.9634618773,-0.406908644407187,0.0934570727001229,9.76028282677469e-06,3.89479547967965e-05
"Gm15351","ENSMUSG00000086770",38.8528481193338,1.37624564705522,0.36319756835221,9.76135835248348e-06,3.89479547967965e-05
"Tex11","ENSMUSG00000009670",37.6960659997491,-1.83494091366827,0.498921958449766,9.76578721402949e-06,3.89596405123748e-05
"Zfp788","ENSMUSG00000074165",917.583196099817,0.658863448030844,0.15623182479681,9.79056938859471e-06,3.9052507693318e-05
"AU021092","ENSMUSG00000051669",13.6148620277682,2.24637705169493,0.632408188132647,9.82176463586705e-06,3.91709228129765e-05
"Zc2hc1a","ENSMUSG00000043542",905.79426044711,-0.438245523033342,0.1009859954126,9.85419254159756e-06,3.92942168736113e-05
"Clstn2","ENSMUSG00000032452",145.044070462705,-0.819291094187305,0.200317763808378,9.90218007570662e-06,3.94795085579024e-05
"Rbfox3","ENSMUSG00000025576",97.7578050836925,0.767549081527435,0.185780254640817,9.91168381385916e-06,3.9511333895585e-05
"Iqcb1","ENSMUSG00000022837",1183.89547518089,-0.627057112060465,0.148027451643304,9.92709450725376e-06,3.95666929784971e-05
"C2cd4a","ENSMUSG00000047990",342.435068782646,1.09187238736208,0.280297873582396,9.95672634048331e-06,3.96787079620519e-05
"Apobec1","ENSMUSG00000040613",2999.03747141304,0.506107563542385,0.117538121371726,9.98414437337318e-06,3.97818676773358e-05
"Utp14a","ENSMUSG00000063785",1642.99606374662,-0.456314228321434,0.105438559817621,1.00473889042642e-05,4.00227107589523e-05
"Klhl36","ENSMUSG00000031828",779.152737173292,0.38112365931932,0.0874794439024242,1.00476714084313e-05,4.00227107589523e-05
"Mrps9","ENSMUSG00000060679",1488.16815652901,-0.375980991586356,0.0862655341124688,1.00492403713986e-05,4.00228219116076e-05
"Ptk6","ENSMUSG00000038751",6.54582160569811,-4.38751315142267,1.51977709506924,1.01170124725658e-05,4.02815630876629e-05
"Adck5","ENSMUSG00000022550",1010.68735154109,0.425439076392817,0.0980500041440055,1.01173091533181e-05,4.02815630876629e-05
"Skp2","ENSMUSG00000054115",186.700656879413,0.780547583793182,0.189645776168496,1.01389954779385e-05,4.03617185097394e-05
"Pon3","ENSMUSG00000029759",1684.60323855923,-0.824081662853877,0.201985560117695,1.01693661636754e-05,4.04764151167529e-05
"Parl","ENSMUSG00000033918",2415.22247562242,-0.416654570076643,0.0959771116270477,1.01735424558924e-05,4.04868328412476e-05
"Nxf7","ENSMUSG00000031410",13.3604670745614,-2.19741675165096,0.617884019570109,1.02294528971077e-05,4.07030980834661e-05
"Bfar","ENSMUSG00000022684",1927.63408417823,-0.302305165993531,0.069092060003365,1.02592127481399e-05,4.08152595407385e-05
"Stra6l","ENSMUSG00000028327",491.998249609622,-1.0426653517981,0.26620862631613,1.02720076549552e-05,4.08599036310067e-05
"mt-Nd3","ENSMUSG00000064360",45.9056272180664,1.64423646351573,0.443192424779266,1.03619020767677e-05,4.12111728691783e-05
"Ireb2","ENSMUSG00000032293",5135.3736390287,0.468685084074552,0.108608012728297,1.03669003460766e-05,4.12247387671037e-05
"Supv3l1","ENSMUSG00000020079",1292.33718526281,-0.500869267191367,0.116479110825625,1.0370632466703e-05,4.12332663491647e-05
"Gm26737","ENSMUSG00000097467",36.546622236552,1.46651558032807,0.391024800286632,1.04034784319976e-05,4.13575292143594e-05
"Polr2b","ENSMUSG00000029250",5125.64133875878,0.326511451317093,0.0747905575755756,1.04150196633354e-05,4.13970731062879e-05
"Rap1a","ENSMUSG00000068798",3970.70938102865,-0.49808484576714,0.115830250548051,1.04326460441779e-05,4.146078812752e-05
"Amer1","ENSMUSG00000050332",501.041155228906,0.652418680571343,0.155148909138424,1.05373697740614e-05,4.18705676869874e-05
"Bambi-ps1","ENSMUSG00000081219",83.7467058571503,1.16637461393785,0.303535348958222,1.06143541349893e-05,4.21700154871971e-05
"Atp5h","ENSMUSG00000034566",5312.36374192563,-0.413904854950978,0.0955428190321869,1.06505480188795e-05,4.23073390330865e-05
"CT025659.2","ENSMUSG00000117250",19.7590388972735,1.79817988893286,0.490833218844876,1.06854433687129e-05,4.24394631792082e-05
"Uchl5","ENSMUSG00000018189",1629.64790839492,-0.526851623636679,0.123111164660294,1.07129646713127e-05,4.25422638346577e-05
"2210407C18Rik","ENSMUSG00000037145",211.089808579594,-2.40215166775952,0.690946520977376,1.07201037779363e-05,4.25641056744815e-05
"Eif4e2","ENSMUSG00000026254",3434.22464838516,-0.431850781325113,0.0998834582976961,1.07267611046729e-05,4.2584028225231e-05
"4933434E20Rik","ENSMUSG00000027942",3381.28649906426,-0.472725503581104,0.109798707635841,1.07558427754688e-05,4.26929531899282e-05
"Kcnq1","ENSMUSG00000009545",366.512738821523,1.6045019565156,0.432606379477608,1.07855674514202e-05,4.28043967421813e-05
"Evpl","ENSMUSG00000034282",1012.3770066363,0.714114775694865,0.17196184432603,1.08513752837945e-05,4.30589866303175e-05
"Tmem165","ENSMUSG00000029234",2252.56364828304,0.558160189451838,0.131056086219892,1.08636728969243e-05,4.30960752995418e-05
"Accs","ENSMUSG00000040272",453.693265278628,0.63459111064008,0.150713517773327,1.08640408527242e-05,4.30960752995418e-05
"Dlg2","ENSMUSG00000052572",322.525004964399,-0.724212221048103,0.174755524777749,1.0888487133159e-05,4.3186453777531e-05
"Wdr62","ENSMUSG00000037020",373.671818564439,-0.604169764388413,0.14282380473808,1.089376456893e-05,4.32007878484779e-05
"Eapp","ENSMUSG00000054302",1806.23867718898,-0.507214185647882,0.118350400477825,1.09059173448429e-05,4.32423785286893e-05
"Gpatch4","ENSMUSG00000028069",1201.63347029234,-0.380032453953739,0.0876029228364904,1.09535299233248e-05,4.34245345197174e-05
"Gm16011","ENSMUSG00000081303",117.170580115223,0.960407772280095,0.242735192235282,1.09555322277282e-05,4.34258436334445e-05
"Bdkrb2","ENSMUSG00000021070",783.069385878076,0.994146370463381,0.252782346050896,1.09617516286798e-05,4.34438656414532e-05
"Stox2","ENSMUSG00000038143",1663.20467846012,0.379829382207003,0.0875925930031143,1.10472273513604e-05,4.37759446967014e-05
"Uchl1","ENSMUSG00000029223",2759.8232192385,-0.366027300956817,0.0843259706846553,1.10603614033707e-05,4.38213037386638e-05
"Ankrd13c","ENSMUSG00000039988",3635.18418782712,0.328967060545393,0.0755999041972172,1.1080339402118e-05,4.38937606181219e-05
"Mfap2","ENSMUSG00000060572",68.4069281424165,1.80859895999772,0.495526684096334,1.11285397177158e-05,4.40779784976053e-05
"Slc25a22","ENSMUSG00000019082",3154.40289174543,-0.536398858588949,0.125745789151786,1.11317533969195e-05,4.4083984060902e-05
"Rnf168","ENSMUSG00000014074",1854.49531956282,0.349138720477947,0.0804003965288504,1.12334928130083e-05,4.447857111168e-05
"Fam196a","ENSMUSG00000073805",99.2811408227932,-1.38174748056654,0.368180993146066,1.12348167761203e-05,4.447857111168e-05
"Greb1","ENSMUSG00000036523",81.8000973580975,1.1612859961621,0.303121494938377,1.12438251150194e-05,4.45074503981357e-05
"Tmem255b","ENSMUSG00000038457",32.5730384251677,1.29922123344749,0.343972148765092,1.12526503738195e-05,4.45355962905313e-05
"Neto2","ENSMUSG00000036902",442.993447886293,0.600889164395761,0.142254126759814,1.12977431426534e-05,4.47072508239909e-05
"Sfrp1","ENSMUSG00000031548",918.518987061749,-0.886637478668481,0.221389157486586,1.13123925646628e-05,4.47584014772785e-05
"Dync1li1","ENSMUSG00000032435",3856.46847015433,-0.282235676184911,0.0647533609673442,1.13272179040699e-05,4.48094584461732e-05
"2900076A07Rik","ENSMUSG00000097277",239.043908264684,0.877624059087301,0.218767909732588,1.1328747609163e-05,4.48094584461732e-05
"Idh3b","ENSMUSG00000027406",4894.39263300931,-0.359713223825452,0.0829568087626623,1.13913460005766e-05,4.50501974997677e-05
"Gm16066","ENSMUSG00000082848",44.1782771612143,-1.17101248820253,0.306319963502797,1.14215546267068e-05,4.51627885521014e-05
"Wfikkn1","ENSMUSG00000071192",60.2651990539029,0.915431682032028,0.230003691689931,1.14295368405879e-05,4.51874716527489e-05
"Akr1b3","ENSMUSG00000001642",3388.52500415659,-0.353589463945614,0.0815323816723959,1.14571224041005e-05,4.52896386540173e-05
"Ap3m1","ENSMUSG00000021824",3946.25913570019,0.445377968174718,0.10349851421262,1.14650176573255e-05,4.53139512370114e-05
"Psmd5","ENSMUSG00000026869",2115.83689276937,-0.337834072609782,0.0778183215950756,1.14683253839793e-05,4.53201275939326e-05
"Hey1","ENSMUSG00000040289",446.804364417518,1.38781538736006,0.370548433239122,1.15059093513228e-05,4.54617331147429e-05
"Chrnb2","ENSMUSG00000027950",2253.65521022418,0.808323061307684,0.198902681327776,1.15082543711175e-05,4.54640818789616e-05
"Tmem120a","ENSMUSG00000039886",1145.61577943737,-0.499051656688195,0.116735144734685,1.16489751189391e-05,4.60130087929987e-05
"Arhgap12","ENSMUSG00000041225",2309.09641621607,-0.391367894351125,0.0906065537754436,1.17123875947359e-05,4.62564504596846e-05
"9330151L19Rik","ENSMUSG00000097061",409.301513804457,0.732069561852995,0.177649958848251,1.17291942721449e-05,4.63097049879496e-05
"Mettl14","ENSMUSG00000028114",1094.97595997437,0.274267890047237,0.0630093384399803,1.17294381968631e-05,4.63097049879496e-05
"Hesx1","ENSMUSG00000040726",15.6789546653577,-1.64785807466469,0.448303978549347,1.17741969598949e-05,4.64793538904743e-05
"Higd2a","ENSMUSG00000025868",1543.58741907577,0.417289486788251,0.0968578002014907,1.17955658298184e-05,4.65496515280787e-05
"Fam213a","ENSMUSG00000021792",2700.18141472029,-0.36531319580317,0.0844328049512194,1.17955895693768e-05,4.65496515280787e-05
"Zfp553","ENSMUSG00000045598",1960.05967465964,-0.525743316088684,0.123467285279966,1.18148741625868e-05,4.66186716615835e-05
"Vhl-ps1","ENSMUSG00000092408",8.09352234144563,-4.60677736433326,1.65951661462436,1.18427323748134e-05,4.67214951399482e-05
"Col8a2","ENSMUSG00000056174",47.7881114072996,1.58738778772995,0.430363237524204,1.18542404075479e-05,4.67597930778291e-05
"Tff2","ENSMUSG00000024028",641.477399674337,2.19765651410443,0.625321284970132,1.18570501099246e-05,4.67637734859305e-05
"Dyx1c1","ENSMUSG00000092192",18.7541262007363,1.82742165263003,0.503764359436457,1.18612518886944e-05,4.67732421502101e-05
"Cabp7","ENSMUSG00000009075",2549.36022584941,0.98337903630032,0.250789205473398,1.18790326506432e-05,4.68362466934652e-05
"Iqcd","ENSMUSG00000029601",33.5587921258966,1.34873329921289,0.359871650194616,1.19076170126924e-05,4.69418217116932e-05
"BC051142","ENSMUSG00000057246",718.758205608096,0.979807355323727,0.249761117601218,1.19116729008317e-05,4.69506840047807e-05
"Gm17641","ENSMUSG00000091272",4.34461479418168,-4.59694134419642,1.65616637308797,1.19262352315192e-05,4.70009491954149e-05
"Mfsd9","ENSMUSG00000041945",219.485516653617,0.750745176085143,0.183075671978036,1.20010164487489e-05,4.72884840222208e-05
